feature,semantic_type,basis,value_or_bin,development_count,positive_count,negative_count,positive_rate,development_share
POORHLTH,count,exact_values,13,57,10,47,0.17543859649122806,0.00021713623965745807
POORHLTH,count,exact_values,14,1373,170,1203,0.12381646030589949,0.005230316790345437
POORHLTH,count,exact_values,15,4170,738,3432,0.17697841726618704,0.015885230164414038
POORHLTH,count,exact_values,16,96,18,78,0.1875,0.00036570314047571883
POORHLTH,count,exact_values,17,66,9,57,0.13636363636363635,0.0002514209090770567
POORHLTH,count,exact_values,18,127,29,98,0.2283464566929134,0.0004837947795876697
POORHLTH,count,exact_values,19,19,4,15,0.21052631578947367,7.237874655248601e-05
POORHLTH,count,exact_values,20,2837,572,2265,0.2016214310891787,0.01080728968260015
POORHLTH,count,exact_values,21,376,68,308,0.18085106382978725,0.0014323373001965654
POORHLTH,count,exact_values,22,58,13,45,0.22413793103448276,0.0002209456473707468
POORHLTH,count,exact_values,23,37,4,33,0.10810810810810811,0.00014094808539168331
POORHLTH,count,exact_values,24,35,5,30,0.14285714285714285,0.00013332926996510584
POORHLTH,count,exact_values,25,1103,225,878,0.20398912058023572,0.004201776707757478
POORHLTH,count,exact_values,26,52,17,35,0.3269230769230769,0.00019808920109101437
POORHLTH,count,exact_values,27,73,17,56,0.2328767123287671,0.00027808676307007786
POORHLTH,count,exact_values,28,251,55,196,0.21912350597609562,0.0009561613360354732
POORHLTH,count,exact_values,29,104,28,76,0.2692307692307692,0.00039617840218202874
POORHLTH,count,exact_values,30,11580,2784,8796,0.24041450777202072,0.04411294131988359
POORHLTH,count,exact_values,77,2132,452,1680,0.21200750469043153,0.008121657244731588
POORHLTH,count,exact_values,88,74781,6556,68225,0.08766932777042297,0.2848713182074451
POORHLTH,count,exact_values,99,713,115,598,0.16129032258064516,0.00271610769957487
POORHLTH,count,exact_values,<MISSING>,128022,7943,120079,0.062044023683429414,0.4876879942706508
HLTHPLN1,binary,exact_values,1,242369,22192,220177,0.09156286488783631,0.9232823380620782
HLTHPLN1,binary,exact_values,2,19100,928,18172,0.04858638743455498,0.0727596873238149
HLTHPLN1,binary,exact_values,7,613,34,579,0.05546492659053834,0.002335166928245996
HLTHPLN1,binary,exact_values,9,426,26,400,0.06103286384976526,0.0016228076858610023
PERSDOC2,categorical,exact_values,1,203085,18548,184537,0.0913312159933033,0.7736335654532434
PERSDOC2,categorical,exact_values,2,20333,3202,17131,0.15747799144248267,0.0774566870342999
PERSDOC2,categorical,exact_values,3,38030,1337,36693,0.035156455429923746,0.1448717753363707
PERSDOC2,categorical,exact_values,7,666,57,609,0.08558558558558559,0.0025370655370502994
PERSDOC2,categorical,exact_values,9,394,36,358,0.09137055837563451,0.0015009066390357627
MEDCOST,binary,exact_values,1,25720,2678,23042,0.10412130637636081,0.09797796638578633
MEDCOST,binary,exact_values,2,236121,20401,215720,0.08640061663299749,0.8994811586694501
MEDCOST,binary,exact_values,7,532,85,447,0.15977443609022557,0.0020266049034696086
MEDCOST,binary,exact_values,9,134,16,118,0.11940298507462686,0.0005104606335806909
MEDCOST,binary,exact_values,<MISSING>,1,0,1,0.0,3.8094077132887377e-06
CHECKUP1,ordinal,exact_values,1,193485,19664,173821,0.1016306173605189,0.7370632514056714
CHECKUP1,ordinal,exact_values,2,30039,1561,28478,0.05196577782216452,0.1144307982994804
CHECKUP1,ordinal,exact_values,3,16935,735,16200,0.043401240035429584,0.06451231962454478
CHECKUP1,ordinal,exact_values,4,16190,703,15487,0.043421865348980855,0.061674310878144664
CHECKUP1,ordinal,exact_values,7,3177,335,2842,0.10544538873150772,0.012102488305118321
CHECKUP1,ordinal,exact_values,8,2291,138,2153,0.06023570493234395,0.008727353071144498
CHECKUP1,ordinal,exact_values,9,390,44,346,0.11282051282051282,0.0014856690081826078
CHECKUP1,ordinal,exact_values,<MISSING>,1,0,1,0.0,3.8094077132887377e-06
BPHIGH4,categorical,exact_values,1,105481,17182,88299,0.16289189522283634,0.40182013500540936
BPHIGH4,categorical,exact_values,2,1940,58,1882,0.029896907216494847,0.007390250963780151
BPHIGH4,categorical,exact_values,3,151719,5689,146030,0.03749695160131559,0.577959528852454
BPHIGH4,categorical,exact_values,4,2611,169,2442,0.06472615855993873,0.009946363539396895
BPHIGH4,categorical,exact_values,7,513,73,440,0.14230019493177387,0.0019542261569171224
BPHIGH4,categorical,exact_values,9,244,9,235,0.036885245901639344,0.0009294954820424521
BPMEDS,binary,exact_values,1,88167,15874,72293,0.1800446879217848,0.33586404985752816
BPMEDS,binary,exact_values,2,17145,1268,15877,0.07395742198891805,0.0653122952443354
BPMEDS,binary,exact_values,7,137,38,99,0.2773722627737226,0.0005218888567205571
BPMEDS,binary,exact_values,9,32,2,30,0.0625,0.0001219010468252396
BPMEDS,binary,exact_values,<MISSING>,157027,5998,151029,0.03819725270176466,0.5981798649945906
BLOODCHO,categorical,exact_values,1,227512,22306,205206,0.09804318013994866,0.8666859676657473
BLOODCHO,categorical,exact_values,2,29404,629,28775,0.021391647394912255,0.11201182440154205
BLOODCHO,categorical,exact_values,7,5499,238,5261,0.04328059647208583,0.02094793301537477
BLOODCHO,categorical,exact_values,9,93,7,86,0.07526881720430108,0.00035427491733585264
CHOLCHK,ordinal,exact_values,1,174463,20068,154395,0.11502725506267805,0.6646006978834931
CHOLCHK,ordinal,exact_values,2,25983,1152,24831,0.04433668167648078,0.09897984061438128
CHOLCHK,ordinal,exact_values,3,15529,482,15047,0.031038701783759417,0.05915629237966081
CHOLCHK,ordinal,exact_values,4,8089,244,7845,0.030164420818395352,0.030814298992792602
CHOLCHK,ordinal,exact_values,7,3285,351,2934,0.10684931506849316,0.012513904338153505
CHOLCHK,ordinal,exact_values,9,163,9,154,0.05521472392638037,0.0006209334572660643
CHOLCHK,ordinal,exact_values,<MISSING>,34996,874,34122,0.024974282775174307,0.13331403233425268
TOLDHI2,binary,exact_values,1,94805,15231,79574,0.1606560835398977,0.3611508982583388
TOLDHI2,binary,exact_values,2,130645,6799,123846,0.05204179264418845,0.49768007070260717
TOLDHI2,binary,exact_values,7,1799,255,1544,0.14174541411895497,0.006853124476206439
TOLDHI2,binary,exact_values,9,263,21,242,0.07984790874524715,0.0010018742285949382
TOLDHI2,binary,exact_values,<MISSING>,34996,874,34122,0.024974282775174307,0.13331403233425268
CVDSTRK3,binary,exact_values,1,10571,3941,6630,0.3728124113139722,0.04026924893717525
CVDSTRK3,binary,exact_values,2,251366,19061,232305,0.07582966670114494,0.9575555792585368
CVDSTRK3,binary,exact_values,7,555,174,381,0.31351351351351353,0.0021142212808752496
CVDSTRK3,binary,exact_values,9,16,4,12,0.25,6.09505234126198e-05
ASTHMA3,categorical,exact_values,1,35181,4345,30836,0.12350416417952872,0.13401877276121107
ASTHMA3,categorical,exact_values,2,226520,18719,207801,0.08263729472011301,0.8629070352141649
ASTHMA3,categorical,exact_values,7,778,115,663,0.14781491002570693,0.002963719200938638
ASTHMA3,categorical,exact_values,9,29,1,28,0.034482758620689655,0.0001104728236853734
ASTHNOW,binary,exact_values,1,23608,3293,20315,0.13948661470687904,0.08993249729532052
ASTHNOW,binary,exact_values,2,10505,937,9568,0.0891956211327939,0.04001782802809819
ASTHNOW,binary,exact_values,7,1037,111,926,0.10703953712632594,0.003950355798680421
ASTHNOW,binary,exact_values,9,31,4,27,0.12903225806451613,0.00011809163911195088
ASTHNOW,binary,exact_values,<MISSING>,227327,18835,208492,0.08285421441359803,0.8659812272387889
CHCSCNCR,binary,exact_values,1,24900,4029,20871,0.16180722891566265,0.09485425206088957
CHCSCNCR,binary,exact_values,2,236949,19060,217889,0.08043925064043317,0.9026353482560532
CHCSCNCR,binary,exact_values,7,626,89,537,0.14217252396166133,0.00238468922851875
CHCSCNCR,binary,exact_values,9,32,2,30,0.0625,0.0001219010468252396
CHCSCNCR,binary,exact_values,<MISSING>,1,0,1,0.0,3.8094077132887377e-06
CHCOCNCR,binary,exact_values,1,25857,4180,21677,0.16165835170360057,0.0984998552425069
CHCOCNCR,binary,exact_values,2,236105,18912,217193,0.08009995552826073,0.8994202081460374
CHCOCNCR,binary,exact_values,7,488,81,407,0.16598360655737704,0.0018589909640849042
CHCOCNCR,binary,exact_values,9,58,7,51,0.1206896551724138,0.0002209456473707468
CHCCOPD1,binary,exact_values,1,20798,5572,15226,0.2679103759976921,0.07922806162097917
CHCCOPD1,binary,exact_values,2,240470,17314,223156,0.07200066536366283,0.9160482728145428
CHCCOPD1,binary,exact_values,7,1209,291,918,0.24069478908188585,0.004605573925366084
CHCCOPD1,binary,exact_values,9,31,3,28,0.0967741935483871,0.00011809163911195088
HAVARTH3,binary,exact_values,1,87688,13582,74106,0.15489006477511175,0.33403934356286286
HAVARTH3,binary,exact_values,2,173319,9430,163889,0.05440834530547718,0.6602427354594907
HAVARTH3,binary,exact_values,7,1429,164,1265,0.11476557032890133,0.005443643622289607
HAVARTH3,binary,exact_values,9,71,4,67,0.056338028169014086,0.0002704679476435004
HAVARTH3,binary,exact_values,<MISSING>,1,0,1,0.0,3.8094077132887377e-06
ADDEPEV2,binary,exact_values,1,49311,6279,43032,0.12733467177708827,0.18784570374998094
ADDEPEV2,binary,exact_values,2,212041,16742,195299,0.07895642823793511,0.8077506209334573
ADDEPEV2,binary,exact_values,7,897,130,767,0.14492753623188406,0.0034170387188199977
ADDEPEV2,binary,exact_values,9,259,29,230,0.11196911196911197,0.000986636597741783
CHCKIDNY,binary,exact_values,1,9149,2621,6528,0.2864793966553722,0.034852271168878665
CHCKIDNY,binary,exact_values,2,252569,20378,232191,0.08068290249397195,0.9621382967376232
CHCKIDNY,binary,exact_values,7,732,169,563,0.23087431693989072,0.002788486446127356
CHCKIDNY,binary,exact_values,9,58,12,46,0.20689655172413793,0.0002209456473707468
DIABETE3,categorical,exact_values,1,33872,7464,26408,0.22035899858290034,0.12903225806451613
DIABETE3,categorical,exact_values,2,2106,90,2016,0.042735042735042736,0.008022612644186081
DIABETE3,categorical,exact_values,3,221603,14899,206704,0.06723284432069963,0.8441761774879242
DIABETE3,categorical,exact_values,4,4560,677,3883,0.14846491228070174,0.017370899172596644
DIABETE3,categorical,exact_values,7,306,44,262,0.1437908496732026,0.0011656787602663538
DIABETE3,categorical,exact_values,9,57,5,52,0.08771929824561403,0.00021713623965745807
DIABETE3,categorical,exact_values,<MISSING>,4,1,3,0.25,1.523763085315495e-05
DIABAGE2,count,exact_values,1,30,6,24,0.2,0.00011428223139866214
DIABAGE2,count,exact_values,2,17,3,14,0.17647058823529413,6.475993112590855e-05
DIABAGE2,count,exact_values,3,22,4,18,0.18181818181818182,8.380696969235223e-05
DIABAGE2,count,exact_values,4,17,3,14,0.17647058823529413,6.475993112590855e-05
DIABAGE2,count,exact_values,5,27,6,21,0.2222222222222222,0.00010285400825879592
DIABAGE2,count,exact_values,6,34,10,24,0.29411764705882354,0.0001295198622518171
DIABAGE2,count,exact_values,7,32,8,24,0.25,0.0001219010468252396
DIABAGE2,count,exact_values,8,32,7,25,0.21875,0.0001219010468252396
DIABAGE2,count,exact_values,9,43,8,35,0.18604651162790697,0.00016380453167141572
DIABAGE2,count,exact_values,10,60,12,48,0.2,0.00022856446279732428
DIABAGE2,count,exact_values,11,41,2,39,0.04878048780487805,0.00015618571624483824
DIABAGE2,count,exact_values,12,76,18,58,0.23684210526315788,0.00028951498620994405
DIABAGE2,count,exact_values,13,67,8,59,0.11940298507462686,0.00025523031679034543
DIABAGE2,count,exact_values,14,46,10,36,0.21739130434782608,0.00017523275481128194
DIABAGE2,count,exact_values,15,66,15,51,0.22727272727272727,0.0002514209090770567
DIABAGE2,count,exact_values,16,64,11,53,0.171875,0.0002438020936504792
DIABAGE2,count,exact_values,17,68,17,51,0.25,0.0002590397245036342
DIABAGE2,count,exact_values,18,106,17,89,0.16037735849056603,0.0004037972176086062
DIABAGE2,count,exact_values,19,70,17,53,0.24285714285714285,0.00026665853993021167
DIABAGE2,count,exact_values,20,153,38,115,0.24836601307189543,0.0005828393801331769
DIABAGE2,count,exact_values,21,109,16,93,0.14678899082568808,0.0004152254407484724
DIABAGE2,count,exact_values,22,110,21,89,0.19090909090909092,0.0004190348484617612
DIABAGE2,count,exact_values,23,123,20,103,0.16260162601626016,0.00046855714873451476
DIABAGE2,count,exact_values,24,100,11,89,0.11,0.0003809407713288738
DIABAGE2,count,exact_values,25,222,41,181,0.18468468468468469,0.0008456885123500998
DIABAGE2,count,exact_values,26,123,17,106,0.13821138211382114,0.00046855714873451476
DIABAGE2,count,exact_values,27,135,25,110,0.18518518518518517,0.0005142700412939796
DIABAGE2,count,exact_values,28,180,37,143,0.20555555555555555,0.0006856933883919728
DIABAGE2,count,exact_values,29,114,30,84,0.2631578947368421,0.00043427247931491613
DIABAGE2,count,exact_values,30,613,144,469,0.23491027732463296,0.002335166928245996
DIABAGE2,count,exact_values,31,117,15,102,0.1282051282051282,0.0004457007024547823
DIABAGE2,count,exact_values,32,288,59,229,0.2048611111111111,0.0010971094214271566
DIABAGE2,count,exact_values,33,162,28,134,0.1728395061728395,0.0006171240495527755
DIABAGE2,count,exact_values,34,221,40,181,0.18099547511312217,0.0008418791046368111
DIABAGE2,count,exact_values,35,736,158,578,0.21467391304347827,0.002803724076980511
DIABAGE2,count,exact_values,36,214,36,178,0.16822429906542055,0.0008152132506437899
DIABAGE2,count,exact_values,37,215,31,184,0.14418604651162792,0.0008190226583570787
DIABAGE2,count,exact_values,38,386,65,321,0.16839378238341968,0.0014704313773294527
DIABAGE2,count,exact_values,39,240,45,195,0.1875,0.0009142578511892971
DIABAGE2,count,exact_values,40,1674,397,1277,0.23715651135005975,0.006376948512045347
DIABAGE2,count,exact_values,41,226,45,181,0.19911504424778761,0.0008609261432032547
DIABAGE2,count,exact_values,42,551,117,434,0.21234119782214156,0.0020989836500220948
DIABAGE2,count,exact_values,43,308,56,252,0.18181818181818182,0.0011732975756929313
DIABAGE2,count,exact_values,44,287,50,237,0.17421602787456447,0.0010933000137138677
DIABAGE2,count,exact_values,45,1508,324,1184,0.21485411140583555,0.0057445868316394165
DIABAGE2,count,exact_values,46,370,70,300,0.1891891891891892,0.001409480853916833
DIABAGE2,count,exact_values,47,442,88,354,0.19909502262443438,0.0016837582092736221
DIABAGE2,count,exact_values,48,712,144,568,0.20224719101123595,0.0027122982918615815
DIABAGE2,count,exact_values,49,371,63,308,0.16981132075471697,0.0014132902616301219
DIABAGE2,count,exact_values,50,2895,601,2294,0.2075993091537133,0.011028235329970897
DIABAGE2,count,exact_values,51,410,91,319,0.22195121951219512,0.0015618571624483825
DIABAGE2,count,exact_values,52,774,151,623,0.19509043927648578,0.002948481570085483
DIABAGE2,count,exact_values,53,489,82,407,0.16768916155419222,0.0018628003717981929
DIABAGE2,count,exact_values,54,529,94,435,0.1776937618147448,0.0020151766803297422
DIABAGE2,count,exact_values,55,2052,467,1585,0.22758284600389864,0.00781690462766849
DIABAGE2,count,exact_values,56,543,102,441,0.1878453038674033,0.0020685083883157846
DIABAGE2,count,exact_values,57,535,89,446,0.16635514018691588,0.002038033126609475
DIABAGE2,count,exact_values,58,841,170,671,0.20214030915576695,0.0032037118868758286
DIABAGE2,count,exact_values,59,467,105,362,0.22483940042826553,0.0017789934021058406
DIABAGE2,count,exact_values,60,2270,561,1709,0.24713656387665198,0.008647355509165434
DIABAGE2,count,exact_values,61,352,78,274,0.2215909090909091,0.0013409115150776357
DIABAGE2,count,exact_values,62,757,157,600,0.2073976221928666,0.0028837216389595746
DIABAGE2,count,exact_values,63,434,114,320,0.2626728110599078,0.0016532829475673122
DIABAGE2,count,exact_values,64,428,99,329,0.23130841121495327,0.0016304265012875797
DIABAGE2,count,exact_values,65,1436,346,1090,0.24094707520891365,0.0054703094762826275
DIABAGE2,count,exact_values,66,317,66,251,0.2082018927444795,0.00120758224511253
DIABAGE2,count,exact_values,67,292,78,214,0.2671232876712329,0.0011123470522803114
DIABAGE2,count,exact_values,68,467,122,345,0.26124197002141325,0.0017789934021058406
DIABAGE2,count,exact_values,69,262,67,195,0.25572519083969464,0.0009980648208816492
DIABAGE2,count,exact_values,70,993,257,736,0.2588116817724068,0.0037827418592957167
DIABAGE2,count,exact_values,71,166,42,124,0.25301204819277107,0.0006323616804059305
DIABAGE2,count,exact_values,72,262,69,193,0.2633587786259542,0.0009980648208816492
DIABAGE2,count,exact_values,73,179,51,128,0.2849162011173184,0.0006818839806786841
DIABAGE2,count,exact_values,74,136,42,94,0.3088235294117647,0.0005180794490072684
DIABAGE2,count,exact_values,75,449,119,330,0.2650334075723831,0.0017104240632666433
DIABAGE2,count,exact_values,76,113,34,79,0.3008849557522124,0.00043046307160162737
DIABAGE2,count,exact_values,77,91,24,67,0.26373626373626374,0.00034665610190927516
DIABAGE2,count,exact_values,78,114,26,88,0.22807017543859648,0.00043427247931491613
DIABAGE2,count,exact_values,79,83,14,69,0.1686746987951807,0.00031618084020296525
DIABAGE2,count,exact_values,80,253,87,166,0.3438735177865613,0.0009637801514620507
DIABAGE2,count,exact_values,81,49,14,35,0.2857142857142857,0.00018666097795114815
DIABAGE2,count,exact_values,82,54,26,28,0.48148148148148145,0.00020570801651759185
DIABAGE2,count,exact_values,83,39,11,28,0.28205128205128205,0.00014856690081826076
DIABAGE2,count,exact_values,84,41,11,30,0.2682926829268293,0.00015618571624483824
DIABAGE2,count,exact_values,85,76,20,56,0.2631578947368421,0.00028951498620994405
DIABAGE2,count,exact_values,86,19,2,17,0.10526315789473684,7.237874655248601e-05
DIABAGE2,count,exact_values,87,14,4,10,0.2857142857142857,5.333170798604233e-05
DIABAGE2,count,exact_values,88,14,7,7,0.5,5.333170798604233e-05
DIABAGE2,count,exact_values,89,12,5,7,0.4166666666666667,4.5712892559464854e-05
DIABAGE2,count,exact_values,90,12,4,8,0.3333333333333333,4.5712892559464854e-05
